"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"84","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/IuXhwRb44A",FALSE,0,NA,2016-09-30 20:08:29,FALSE,NA,"781948856359542784",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","OTechme",0,FALSE,FALSE,NA,NA
"85","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/981ge9Ltii",FALSE,0,NA,2016-09-30 20:08:26,FALSE,NA,"781948842581241857",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","tWoodlandsTech",0,FALSE,FALSE,NA,NA
"86","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/yQ0oFYwqeu",FALSE,0,NA,2016-09-30 20:08:25,FALSE,NA,"781948837141164032",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","okertbrian",0,FALSE,FALSE,NA,NA
"87","RT @sugabelly: On the surface it's a daft question. ""Muslims"" as a group can't ""talk"" to Boko Haram to stop anything
But on a granular leve…",FALSE,0,NA,2016-09-30 20:08:25,FALSE,NA,"781948836704952322",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0x",2,TRUE,FALSE,NA,NA
"88","Digital Tech News: US builds a $100 million African drone base to fight Boko Haram: The Department of Defense... https://t.co/tk8WNGpjOE",FALSE,0,NA,2016-09-30 20:08:23,FALSE,NA,"781948829482356736",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","digitaltechnol7",0,FALSE,FALSE,NA,NA
"89","US builds a $100 million African drone base to fight Boko Haram https://t.co/PuDAeK7VRy -- @intellectumtech",FALSE,0,NA,2016-09-30 20:08:20,FALSE,NA,"781948816161243136",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","intellectumtech",0,FALSE,FALSE,NA,NA
"90","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/Xg1I4UyYFu",FALSE,0,NA,2016-09-30 20:08:16,FALSE,NA,"781948800805986304",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","MacNTechs",0,FALSE,FALSE,NA,NA
"91","US builds a $100 million African drone base to fight Boko Haram https://t.co/iMXdkwlGmy | @engadget",FALSE,0,NA,2016-09-30 20:08:11,FALSE,NA,"781948780794884096",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","amtaham",0,FALSE,FALSE,NA,NA
"92","Engadget: US builds a $100 million African drone base to fight #BokoHaram https://t.co/x1ABgsIeu2",FALSE,0,NA,2016-09-30 20:08:08,FALSE,NA,"781948764730691585",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","nettechnews",0,FALSE,FALSE,NA,NA
"93","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/yNbvglRA19",FALSE,0,NA,2016-09-30 20:08:04,FALSE,NA,"781948749354455040",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","feedsynbot",0,FALSE,FALSE,NA,NA
"94","14 soldiers killed in anti-Boko Haram operations - https://t.co/ZQHfboxXbs https://t.co/TlnSfWDdy7",FALSE,0,NA,2016-09-30 20:08:03,FALSE,NA,"781948745239920640",NA,"<a href=""https://www.today.ng/"" rel=""nofollow"">TODAY.ng</a>","todayng",2,FALSE,FALSE,NA,NA
"95","#Gadget US builds a $100 million African drone base to fight Boko Haram: The Department of D... https://t.co/1vs4KdMEzr @MajalahInternet",FALSE,0,NA,2016-09-30 20:08:01,FALSE,NA,"781948738902241280",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","dnanto78",0,FALSE,FALSE,NA,NA
"96","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/PPAKttfsqh",FALSE,0,NA,2016-09-30 20:07:58,FALSE,NA,"781948724184354816",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","seo_danielgoh",0,FALSE,FALSE,NA,NA
"97","14 soldiers killed in anti-Boko Haram operations https://t.co/zK1Q3ajrVs via @todayng https://t.co/vd4MdeSG3F",FALSE,0,NA,2016-09-30 20:07:57,FALSE,NA,"781948720933965824",NA,"<a href=""http://www.twitter.com/NigeriaNewsdesk"" rel=""nofollow"">Nigeria Newsdesk</a>","NigeriaNewsdesk",3,FALSE,FALSE,NA,NA
"98","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/pEkQW1Ul13",FALSE,0,NA,2016-09-30 20:07:57,FALSE,NA,"781948718421467137",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","TVDEALSINFO",0,FALSE,FALSE,NA,NA
"99","RT @Amaka_Ekwo: Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,0,NA,2016-09-30 20:07:55,FALSE,NA,"781948712109113345",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Dopekidy_x5",32,TRUE,FALSE,NA,NA
"100","US builds a $100 million African drone base to fight Boko Haram https://t.co/CAiwwZAy0n",FALSE,0,NA,2016-09-30 20:07:53,FALSE,NA,"781948704576069632",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","okkathok",0,FALSE,FALSE,NA,NA
"101","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:07:52,FALSE,NA,"781948701044531202",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Dopekidy_x5",41,TRUE,FALSE,NA,NA
"102","US builds a $100 million African drone base to fight Boko Haram https://t.co/oRj6RqPjzz",FALSE,0,NA,2016-09-30 20:07:52,FALSE,NA,"781948699412836356",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","TechBulletin",0,FALSE,FALSE,NA,NA
"103","US builds a $100 million African drone base to fight Boko Haram https://t.co/YezNJJ8Kkq",FALSE,0,NA,2016-09-30 20:07:50,FALSE,NA,"781948691632394240",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","luisbergante",0,FALSE,FALSE,NA,NA
"104","#engadget #tech US builds a $100 million African drone base to fight Boko Haram: The Department of ... https://t.co/tl9EEwroMM @engadget",FALSE,0,NA,2016-09-30 20:07:38,FALSE,NA,"781948641460178944",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","5olio",0,FALSE,FALSE,NA,NA
"105","US builds a $100 million African drone base to fight Boko Haram https://t.co/uHHGQKdzgi #agadez #Follow1x1",FALSE,0,NA,2016-09-30 20:07:36,FALSE,NA,"781948631834165248",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Hitczhe",0,FALSE,FALSE,NA,NA
"106","US builds a $100 million African drone base to fight Boko Haram https://t.co/HyCbydW1no #iPOst",FALSE,0,NA,2016-09-30 20:07:34,FALSE,NA,"781948625618219008",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","sawetachai",0,FALSE,FALSE,NA,NA
"107","US builds a $100 million African drone base to fight Boko Haram https://t.co/WNlznMIazu",FALSE,0,NA,2016-09-30 20:07:30,FALSE,NA,"781948608107065344",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ABHIR_BZone",0,FALSE,FALSE,NA,NA
"108","#Technews: US builds a $100 million African drone base to fight Boko Haram https://t.co/f9vU7CR5N9",FALSE,0,NA,2016-09-30 20:07:29,FALSE,NA,"781948603761762305",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","LatestTechNews_",0,FALSE,FALSE,NA,NA
"109","US builds a $100 million African drone base to fight Boko Haram https://t.co/Z8Vwppmioj Zmurch",FALSE,0,NA,2016-09-30 20:07:29,FALSE,NA,"781948603086495744",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ZmerchScience",0,FALSE,FALSE,NA,NA
"110","US builds a $100 million African drone base to fight Boko Haram https://t.co/S4894C9rIt Zmurch",FALSE,0,NA,2016-09-30 20:07:28,FALSE,NA,"781948597373763584",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Zmerch_Science",0,FALSE,FALSE,NA,NA
"111","#NewsTechnology US builds a $100 million African drone base to fight Boko Haram https://t.co/hn5XVUIgZC",FALSE,0,NA,2016-09-30 20:07:25,FALSE,NA,"781948587596840960",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","adiey_pratama",0,FALSE,FALSE,NA,NA
"112","@webgineering US builds a $100 million African drone base to fight Boko Haram: The Department o... https://t.co/qBf1GOqLhU @webgineering",FALSE,0,"webgineering",2016-09-30 20:07:24,FALSE,NA,"781948583184510976","255600145","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","webgineering",0,FALSE,FALSE,NA,NA
"113","US builds a $100 million African drone base to fight Boko Haram: The Department of Defens... https://t.co/vDIIxuewrR #fb #TeamFollowBack",FALSE,0,NA,2016-09-30 20:07:24,FALSE,NA,"781948580890234880",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","life2fullstop0",0,FALSE,FALSE,NA,NA
"114","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Friday that it is investing $...",FALSE,0,NA,2016-09-30 20:07:22,FALSE,NA,"781948575605411841",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","aron_calderon",0,FALSE,FALSE,NA,NA
"115","#Technews: US builds a $100 million African drone base to fight Boko Haram https://t.co/ZNk0X9uZ9Z",FALSE,0,NA,2016-09-30 20:07:21,FALSE,NA,"781948570131759104",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","LatestTechNews_",0,FALSE,FALSE,NA,NA
"116","RT @SomebodyWooo: @Gidi_Traffic @Austynzogs What had to be done? We don't understand sef. Do we manufacture Dollars here? Dollar is the Bok…",FALSE,0,NA,2016-09-30 20:07:21,FALSE,NA,"781948567611138048",NA,"<a href=""http://goalse.com"" rel=""nofollow"">Goalse</a>","goalsecom",1,TRUE,FALSE,NA,NA
"117","US builds a $100 million African drone base to fight Boko Haram: The Department of Defen... https://t.co/WqKYWjtS8E #gadgets #technology",FALSE,0,NA,2016-09-30 20:07:20,FALSE,NA,"781948566952554496",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","BurnTurbo",0,FALSE,FALSE,NA,NA
"118","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/CQVKyGiOy1",FALSE,0,NA,2016-09-30 20:07:18,FALSE,NA,"781948556911349760",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","kristoferkawas",0,FALSE,FALSE,NA,NA
"119","RT @ms_hanie: Reminds me. I was on my way to Abuja and a man asked me why we Muslims don't talk to boko haram people to stop killing. I'm s…",FALSE,0,NA,2016-09-30 20:07:15,FALSE,NA,"781948544307593217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","temlero",5,TRUE,FALSE,NA,NA
"120","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/csDAq5fQzJ",FALSE,0,NA,2016-09-30 20:07:11,FALSE,NA,"781948525382803456",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","TechyNewss",0,FALSE,FALSE,NA,NA
"121","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announce... https://t.co/UKkECmyEB5 #EnGadGet",FALSE,0,NA,2016-09-30 20:07:03,FALSE,NA,"781948492218458113",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","JuliawanE",0,FALSE,FALSE,NA,NA
"122","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/EGlNfoQraK",FALSE,0,NA,2016-09-30 20:07:02,FALSE,NA,"781948490414817281",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","TechnoNewsDaily",0,FALSE,FALSE,NA,NA
"123","RT @engadget: US builds a $100 million African drone base to fight Boko Haram https://t.co/RlAkjiSkZu https://t.co/V3uObPLuUp",FALSE,0,NA,2016-09-30 20:07:01,FALSE,NA,"781948487151808512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luciles_son",12,TRUE,FALSE,NA,NA
"124","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/gVr3FxT1ce",FALSE,0,NA,2016-09-30 20:07:00,FALSE,NA,"781948480063279104",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","BenTheAppleFan",0,FALSE,FALSE,NA,NA
"125","US builds a $100 million African drone base to fight Boko Haram https://t.co/LFoNKJ8Ndt",FALSE,0,NA,2016-09-30 20:06:52,FALSE,NA,"781948448324976640",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","buzzingnews",0,FALSE,FALSE,NA,NA
"126","US builds a $100 million African drone base to fight Boko Haram https://t.co/llda2w3zK0",FALSE,0,NA,2016-09-30 20:06:50,FALSE,NA,"781948441266036736",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","mattellison1",0,FALSE,FALSE,NA,NA
"127","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/GznoM6v3fz",FALSE,0,NA,2016-09-30 20:06:45,FALSE,NA,"781948419833147392",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ben_goshi",0,FALSE,FALSE,NA,NA
"128","Engadget: US builds a $100 million African drone base to fight Boko Haram https://t.co/gxeDPtwwhj",FALSE,0,NA,2016-09-30 20:06:45,FALSE,NA,"781948417970954242",NA,"<a href=""http://blog.derand.net/2010/11/twitter-python.html"" rel=""nofollow"">pythonScript</a>","iphone_nc_eng",0,FALSE,FALSE,NA,NA
"129","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/BLCaAPLWi6",FALSE,0,NA,2016-09-30 20:06:44,FALSE,NA,"781948413990404096",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","digi2go",0,FALSE,FALSE,NA,NA
"130","US builds a $100 million African drone base to fight Boko Haram https://t.co/gkw0elsMak by #NextDoorNerd",FALSE,0,NA,2016-09-30 20:06:42,FALSE,NA,"781948404159041536",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","nerdknews",0,FALSE,FALSE,NA,NA
"131","#Engadget : US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announ... https://t.co/CteIuCEcjU",FALSE,0,NA,2016-09-30 20:06:37,FALSE,NA,"781948385712443392",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","yatinsactivity",0,FALSE,FALSE,NA,NA
"132","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/bP9EAVD33z",FALSE,0,NA,2016-09-30 20:06:35,FALSE,NA,"781948378519179264",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","jetsupport",0,FALSE,FALSE,NA,NA
"133","US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announced on Frida... https://t.co/LS6uz01PgF",FALSE,0,NA,2016-09-30 20:06:34,FALSE,NA,"781948371288268801",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","1800ITHELP",0,FALSE,FALSE,NA,NA
"134","#Gadgets : US builds a $100 million African drone base to fight Boko Haram: The Department of Defense announc... https://t.co/7IPWnr1R10",FALSE,0,NA,2016-09-30 20:06:32,FALSE,NA,"781948364502003712",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","net2",0,FALSE,FALSE,NA,NA
"135","#ASISAbuja2016 Press TV: UN warns of worst humanitarian crisis by Boko Haram https://t.co/KkgLKeYwin  #Nigeria #Ch… https://t.co/8zZuvl5ZNV",FALSE,0,NA,2016-09-30 20:06:31,FALSE,NA,"781948358139191297",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MyCabman",0,FALSE,FALSE,NA,NA
"136","UN warns of worst humanitarian crisis by Boko Haram https://t.co/i0nvxbPngZ #Nigeria #Chad https://t.co/J9XvHjWHCq",FALSE,0,NA,2016-09-30 20:06:30,FALSE,NA,"781948356130181120",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Arti_Roja",0,FALSE,FALSE,NA,NA
"137","Engadget Update: US builds a $100 million African drone base to fight Boko Haram: The Department of Defense a... https://t.co/uKDz7ZmN4m",FALSE,0,NA,2016-09-30 20:06:29,FALSE,NA,"781948350039928832",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","techwatch",0,FALSE,FALSE,NA,NA
"138","US builds a $100 million African drone base to fight Boko Haram https://t.co/qZnKGMRft5",FALSE,0,NA,2016-09-30 20:06:16,FALSE,NA,"781948296302563328",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","pablo_rivero_R",0,FALSE,FALSE,NA,NA
"139","So I think Muslims can't get up and go to Sambisa to fight Boko Haram, but Muslims can nip their son's extremist leanings in the bud as kids",FALSE,1,"sugabelly",2016-09-30 20:06:11,FALSE,"781947941099540480","781948275318489092","15743628","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sugabelly",0,FALSE,FALSE,NA,NA
"140","US builds a $100 million African drone base to fight Boko Haram - https://t.co/OInDq5M98k",FALSE,0,NA,2016-09-30 20:05:56,FALSE,NA,"781948213477584897",NA,"<a href=""http://www.feedpile.net"" rel=""nofollow"">Feedpile_Twitter</a>","Feed_Pile",0,FALSE,FALSE,NA,NA
"141","RT @Salihusandalemu: Don't kill sheikh Zakzaky in the name of Boko haram 
#FreeZakzaky 
#DontKillZakzaky 
@NGRPresident @MBuhari @UN @Barac…",FALSE,0,NA,2016-09-30 20:05:48,FALSE,NA,"781948179658989568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gwagwarmaya",26,TRUE,FALSE,NA,NA
"142","RT @RichardGrenell: She refused to put Boko Haram on the terror list. 600 little girls raped, killed &amp; kidnapped by Boko Haram. https://t.c…",FALSE,0,NA,2016-09-30 20:05:29,FALSE,NA,"781948100029972480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","koolkat14215",824,TRUE,FALSE,NA,NA
"143","US builds a $100 million African drone base to fight Boko Haram https://t.co/BnQGgOR08N

I don't get it, why do they cost that much?",FALSE,0,NA,2016-09-30 20:05:15,FALSE,NA,"781948039464452097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","y0us3f",0,FALSE,FALSE,NA,NA
"144","RT @RichardGrenell: She refused to put Boko Haram on the terror list. 600 little girls raped, killed &amp; kidnapped by Boko Haram. https://t.c…",FALSE,0,NA,2016-09-30 20:05:12,FALSE,NA,"781948029758763008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NotOne2bPC",824,TRUE,FALSE,NA,NA
"145","RT @engadget: US builds a $100 million African drone base to fight Boko Haram https://t.co/RlAkjiSkZu https://t.co/V3uObPLuUp",FALSE,0,NA,2016-09-30 20:04:52,FALSE,NA,"781947945507631104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","55bigbear",12,TRUE,FALSE,NA,NA
"146","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 20:04:48,FALSE,NA,"781947927694573568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","if_chukwu",41,TRUE,FALSE,NA,NA
"147","US builds a $100 million African drone base to fight Boko Haram https://t.co/0K8WOUOm6K https://t.co/xJZfJ6DWl1",FALSE,0,NA,2016-09-30 20:04:36,FALSE,NA,"781947877748793344",NA,"<a href=""http://leadstories.com"" rel=""nofollow"">Lead Stories Feed Publisher</a>","Gamolizer",0,FALSE,FALSE,NA,NA
"148","RT @BiafrasayForum: {FLASH} Nigerian Troops Arrest 3 Boko Haram Herders With 200 Stolen Cows: Troops of the Nigerian Army in joint… https:/…",FALSE,0,NA,2016-09-30 20:04:35,FALSE,NA,"781947874389135360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UC17536300",1,TRUE,FALSE,NA,NA
"149","US builds a $100 million African drone base to fight Boko Haram https://t.co/X4wN2cKisr",FALSE,0,NA,2016-09-30 20:04:34,FALSE,NA,"781947868605059072",NA,"<a href=""http://www.networkedblogs.com/"" rel=""nofollow"">NetworkedBlogs</a>","HPsRedBeard",0,FALSE,FALSE,NA,NA
"150","US builds a $100 million African drone base to fight Boko Haram https://t.co/Nq2YVn98uq",FALSE,0,NA,2016-09-30 20:04:32,FALSE,NA,"781947859025494018",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","IPOmaven",0,FALSE,FALSE,NA,NA
